No,year,month,day,hour,PM2.5,PM10,CO,TEMP,PRES,DEWP,WSPM,monthno
21967,2015,9,2,6,8,13,500,20.3,1009.6,16.5,1.4,9
21968,2015,9,2,7,12,12,500,21.1,1010,16.3,1.5,9
21969,2015,9,2,8,10,21,500,22.3,1010.1,16.6,1.6,9
21970,2015,9,2,9,14,24,600,24,1010.1,16.8,1.3,9
21971,2015,9,2,10,11,13,500,26.4,1010,16.6,2.6,9
21972,2015,9,2,11,7,8,400,27.5,1009.6,16.5,2.9,9
21973,2015,9,2,12,5,7,300,28.6,1009,15.2,2.9,9
21974,2015,9,2,13,6,6,300,29.4,1008.7,15.1,2.6,9
21975,2015,9,2,14,5,7,300,29.7,1008.2,15,2.8,9
21976,2015,9,2,15,5,5,300,30.5,1007.8,14.6,2.6,9
21977,2015,9,2,16,6,6,400,30.6,1007.3,14.7,2,9
21978,2015,9,2,17,5,5,300,30.2,1007.1,15.5,1.6,9
21979,2015,9,2,18,6,8,300,29.9,1007.1,17.4,1,9
21980,2015,9,2,19,6,17,400,26.2,1007.4,18.6,0.9,9
21981,2015,9,2,20,13,41,600,25.6,1008,17.8,1.1,9
21982,2015,9,2,21,14,40,600,25.3,1008.5,17,0.8,9
21983,2015,9,2,22,16,30,600,22.8,1008.6,18.6,0.2,9
21984,2015,9,2,23,12,32,600,21.6,1008.8,18.4,0.2,9
21985,2015,9,3,0,16,41,700,20.7,1009.1,18.6,0.7,9
21986,2015,9,3,1,14,47,700,20.3,1009.4,18.6,0.4,9
21987,2015,9,3,2,21,48,700,21.1,1009.5,18.5,1.2,9
21988,2015,9,3,3,14,14,400,20,1009.6,18.5,0.4,9
21989,2015,9,3,4,9,9,400,20.9,1009.7,17.3,1.2,9
21990,2015,9,3,5,11,13,400,21.1,1010,16.9,1,9
21991,2015,9,3,6,11,19,400,20.5,1010.5,17.1,0.7,9
21992,2015,9,3,7,10,16,500,22.7,1011.1,16.9,1.6,9
21993,2015,9,3,8,7,20,400,23.7,1011.4,17.2,1.9,9
21994,2015,9,3,9,8,17,400,25.9,1011.4,17.5,1.8,9
21995,2015,9,3,10,9,19,400,27.1,1011.3,16.4,2.3,9
21996,2015,9,3,11,12,12,400,28.5,1011,16.1,1.8,9
21997,2015,9,3,12,9,11,400,29.7,1010.4,15.4,1.3,9
21998,2015,9,3,13,11,16,400,30.3,1009.8,15.6,2.1,9
21999,2015,9,3,14,14,17,400,31,1009.1,16.6,1.7,9
22000,2015,9,3,15,13,21,400,31,1008.7,15.4,1.5,9
22001,2015,9,3,16,14,29,400,31.1,1008.4,15.9,1.8,9
22002,2015,9,3,17,17,25,400,30.8,1008.1,16,2.1,9
22003,2015,9,3,18,14,32,400,29.7,1008.3,16.8,1.7,9
22004,2015,9,3,19,13,36,400,28.7,1008.6,16.9,1.7,9
22005,2015,9,3,20,19,43,600,27.4,1009,17.8,1.4,9
22006,2015,9,3,21,23,58,700,26.3,1009.6,19.4,1.8,9
22007,2015,9,3,22,21,52,600,25.6,1009.6,19,2,9
22008,2015,9,3,23,30,72,900,25,1009.8,19.1,2.1,9
22009,2015,9,4,0,38,74,1100,24.2,1009.8,19.5,1.7,9
22010,2015,9,4,1,47,74,1200,23,1009.9,20,1.8,9
22011,2015,9,4,2,55,74,1300,22.2,1009.6,19.6,1.6,9
22012,2015,9,4,3,60,70,1300,21.4,1009.8,19.3,1.3,9
22013,2015,9,4,4,67,67,1200,21.3,1009.6,19.4,1.2,9
22014,2015,9,4,5,72,72,1300,21.2,1009.6,19.1,1,9
22015,2015,9,4,6,70,70,1200,21.3,1009.7,18.9,1.1,9
22016,2015,9,4,7,58,58,1000,21.7,1009.8,18.7,1.1,9
22017,2015,9,4,8,57,57,1200,22.4,1009.8,18.6,1.7,9
22018,2015,9,4,9,59,67,1600,22.8,1009.8,19.2,1.2,9
22019,2015,9,4,10,66,71,2500,23.3,1009.6,19.5,1,9
22020,2015,9,4,11,71,87,3000,23.4,1008.8,20,1.4,9
22021,2015,9,4,12,79,90,3000,23.3,1008.2,19.5,2.7,9
22022,2015,9,4,13,79,83,3800,22,1007.6,19.5,2.3,9
22023,2015,9,4,14,66,67,4200,21.2,1007.1,20.2,1.7,9
22024,2015,9,4,15,53,53,4000,20.9,1007.2,19.2,2.3,9
22025,2015,9,4,16,46,46,2900,20.2,1006.9,19.4,3.5,9
22026,2015,9,4,17,34,34,2400,19.8,1007.6,19.3,2,9
22027,2015,9,4,18,19,19,1000,19.6,1007.4,18.9,2,9
22028,2015,9,4,19,35,35,2000,19.4,1007.2,18.9,1.8,9
22029,2015,9,4,20,41,41,2000,19.4,1007.8,18.7,2.6,9
22030,2015,9,4,21,41,41,1800,19.5,1008,18.8,2.9,9
22031,2015,9,4,22,37,37,1600,19.2,1007.7,18.4,3,9
22032,2015,9,4,23,24,24,1000,18.8,1007.2,18.1,2.8,9
22033,2015,9,5,0,17,17,900,18.6,1006.8,18.1,2.7,9
22034,2015,9,5,1,14,14,800,18.3,1006.3,17.7,2.8,9
22035,2015,9,5,2,19,19,600,18.4,1005.9,17.4,2,9
22036,2015,9,5,3,23,23,600,17.9,1005.7,16.9,2.3,9
22037,2015,9,5,4,28,28,500,17.8,1005.3,17.3,2.2,9
22038,2015,9,5,5,23,23,500,17.8,1005.1,17.2,2.5,9
22039,2015,9,5,6,21,21,600,17.9,1005.4,17.6,2.1,9
22040,2015,9,5,7,22,22,800,17.7,1005.8,17.4,2.6,9
22041,2015,9,5,8,15,15,700,17.7,1005.9,17.4,2.1,9
22042,2015,9,5,9,11,11,700,17.8,1006.2,17.5,2.2,9
22043,2015,9,5,10,14,14,900,17.9,1006.6,17.1,2.6,9
22044,2015,9,5,11,26,26,1200,18.1,1006.7,16.9,1.5,9
22045,2015,9,5,12,27,27,1000,17.7,1006.8,16.4,2.2,9
22046,2015,9,5,13,22,22,800,17.5,1006.7,14.9,2.6,9
22047,2015,9,5,14,18,18,700,18,1007.1,14.9,0.9,9
22048,2015,9,5,15,19,19,600,17.6,1007.1,14.5,2.1,9
22049,2015,9,5,16,20,20,700,18.6,1006.9,15.1,1.1,9
22050,2015,9,5,17,16,16,700,17.9,1007.4,15.9,2.1,9
22051,2015,9,5,18,15,15,700,17.9,1007.6,15.3,2,9
22052,2015,9,5,19,17,17,700,17.7,1008,15.7,1.6,9
22053,2015,9,5,20,19,23,700,17.6,1008.7,15.8,1.2,9
22054,2015,9,5,21,21,25,700,17.9,1008.8,15.5,1.4,9
22055,2015,9,5,22,25,25,800,18.4,1008.4,14.9,2.8,9
22056,2015,9,5,23,22,22,700,18.7,1008.4,14.6,1.1,9
22057,2015,9,6,0,18,18,600,18.9,1008.4,14.4,2,9
22058,2015,9,6,1,14,14,600,18.8,1008.5,14.7,1.6,9
22059,2015,9,6,2,11,11,400,18.1,1008.5,15,0.8,9
22060,2015,9,6,3,13,15,400,18.2,1008.7,14.9,1,9
22061,2015,9,6,4,13,13,400,17.7,1008.9,15.3,1,9
22062,2015,9,6,5,13,13,400,17.9,1009,15.5,0.7,9
22063,2015,9,6,6,12,14,500,17.3,1009.5,15.6,1,9
22064,2015,9,6,7,13,25,500,18.6,1010,15.8,0.6,9
22065,2015,9,6,8,15,30,600,20.2,1010.4,16.2,1.1,9
22066,2015,9,6,9,15,21,600,22.7,1010.6,16,2,9
22067,2015,9,6,10,16,27,500,23.7,1010.8,16.2,1.7,9
22068,2015,9,6,11,16,25,500,24.6,1010.3,15.2,1.4,9
22069,2015,9,6,12,15,28,600,25.9,1009.7,14.7,1.7,9
22070,2015,9,6,13,17,23,600,26.2,1009.3,14,2.5,9
22071,2015,9,6,14,18,19,500,26.9,1008.9,13.6,2.1,9
22072,2015,9,6,15,15,15,400,27.4,1008.4,13,2.2,9
22073,2015,9,6,16,14,19,400,27.6,1007.9,11.6,1.9,9
22074,2015,9,6,17,12,18,400,27.8,1007.9,11.8,1.2,9
22075,2015,9,6,18,17,28,500,26.7,1007.8,12.7,1.3,9
22076,2015,9,6,19,17,44,500,24.7,1007.8,13.3,1.5,9
22077,2015,9,6,20,23,65,700,23.5,1008.3,14.8,1.5,9
22078,2015,9,6,21,29,67,800,23.2,1008.7,13.9,1.8,9
22079,2015,9,6,22,26,68,900,22.5,1008.8,14.9,1.4,9
22080,2015,9,6,23,28,75,900,20.6,1008.5,15.6,1,9
22081,2015,9,7,0,30,72,900,19.2,1008.6,16.6,1.1,9
22082,2015,9,7,1,31,68,1000,18.1,1009,16.6,0.4,9
22083,2015,9,7,2,29,54,800,17.4,1008.8,16.3,0.8,9
22084,2015,9,7,3,27,47,800,17,1008.9,16,0.7,9
22085,2015,9,7,4,24,35,600,16.5,1009.3,15.9,0.4,9
22086,2015,9,7,5,28,46,600,16.7,1009.6,16.2,0.8,9
22087,2015,9,7,6,21,26,400,16.4,1009.8,15.8,0.8,9
22088,2015,9,7,7,20,33,500,18.7,1010.3,15.9,1.1,9
22089,2015,9,7,8,20,37,600,20.7,1010.3,15.9,1.3,9
22090,2015,9,7,9,22,42,700,22.4,1010.3,15,2,9
22091,2015,9,7,10,17,39,700,24.4,1010.1,16.4,0.7,9
22092,2015,9,7,11,21,44,700,25.9,1009.6,15.3,1,9
22093,2015,9,7,12,20,23,700,27.2,1008.8,15.6,1.9,9
22094,2015,9,7,13,22,29,700,27.7,1008.4,14.7,1.9,9
22095,2015,9,7,14,21,32,600,28.5,1008.4,14,1.8,9
22096,2015,9,7,15,21,46,500,28.7,1008.1,14.9,2.3,9
22097,2015,9,7,16,24,32,500,28.7,1007.9,13.8,1.8,9
22098,2015,9,7,17,17,32,500,28,1008.1,14.3,2.3,9
22099,2015,9,7,18,18,44,500,26.9,1008.1,14.6,3.1,9
22100,2015,9,7,19,22,55,700,25.8,1008.3,14.6,2.3,9
22101,2015,9,7,20,26,63,700,25.3,1009.2,12.8,2.2,9
22102,2015,9,7,21,30,60,800,24.3,1009.7,12.9,1.3,9
22103,2015,9,7,22,26,65,700,24.1,1009.8,13.3,1.4,9
22104,2015,9,7,23,34,75,800,23.1,1009.8,14.1,0.9,9
22105,2015,9,8,0,40,85,800,20.4,1009.8,15.4,0.7,9
22106,2015,9,8,1,48,115,900,19.1,1009.9,16.1,0.4,9
22107,2015,9,8,2,53,124,900,18.3,1009.9,16.1,0.2,9
22108,2015,9,8,3,58,214,900,17.5,1009.9,16,0.9,9
22109,2015,9,8,4,52,112,1000,17.1,1010.1,16,0.1,9
22110,2015,9,8,5,54,93,1200,16.9,1010.4,15.8,0.8,9
22111,2015,9,8,6,60,91,1200,16.7,1010.9,16.1,1.1,9
22112,2015,9,8,7,59,106,1200,18.6,1011.4,16.7,1.1,9
22113,2015,9,8,8,63,85,1100,20.5,1011.3,16.7,1.1,9
22114,2015,9,8,9,65,95,1100,22.2,1011.2,17.1,1.7,9
22115,2015,9,8,10,71,106,1100,23.9,1011.5,17.4,1.1,9
22116,2015,9,8,11,76,84,1100,25.8,1011,16.4,1.7,9
22117,2015,9,8,12,59,59,1000,26.7,1010.8,12.7,3.7,9
22118,2015,9,8,13,35,41,600,26.2,1010.4,11.9,2.6,9
22119,2015,9,8,14,30,43,600,27.4,1010.3,11.4,2,9
22120,2015,9,8,15,30,41,600,26.2,1010.2,11.1,2.3,9
22121,2015,9,8,16,30,59,600,25.8,1010.1,11.5,2.1,9
22122,2015,9,8,17,39,78,700,25.4,1010.2,12.3,1.4,9
22123,2015,9,8,18,46,98,800,25,1010.6,13.5,0.9,9
22124,2015,9,8,19,53,95,800,23.1,1010.7,15.2,1.2,9
22125,2015,9,8,20,58,114,1000,22.8,1011.5,15.6,0.8,9
22126,2015,9,8,21,74,130,1200,22.1,1012,16.4,0.5,9
22127,2015,9,8,22,74,132,1200,21.3,1012.6,16.9,0.3,9
22128,2015,9,8,23,69,142,1300,20.6,1012.5,17,0.8,9
22129,2015,9,9,0,87,165,1700,21.4,1012.8,16.4,1.1,9
22130,2015,9,9,1,76,128,1400,20.2,1012.7,17.6,0.8,9
22131,2015,9,9,2,68,105,1100,20.1,1012.7,17.7,0.8,9
22132,2015,9,9,3,67,92,1000,20.4,1012.8,16,1.3,9
22133,2015,9,9,4,62,89,1000,20.5,1012.8,15.5,1.2,9
22134,2015,9,9,5,61,73,900,19.8,1013.2,15.9,0.7,9
22135,2015,9,9,6,50,58,700,19.6,1013.7,15.7,1,9
22136,2015,9,9,7,47,67,800,20.5,1014.2,14.6,1.6,9
22137,2015,9,9,8,58,90,1000,21.3,1014.8,14.2,1.5,9
22138,2015,9,9,9,60,90,1100,22,1015.4,15.4,1.4,9
22139,2015,9,9,10,56,90,1100,23.1,1015.7,15.9,1.6,9
22140,2015,9,9,11,47,87,1100,24.2,1015.6,15.7,2.5,9
22141,2015,9,9,12,38,50,900,24.6,1015.4,15,2.6,9
22142,2015,9,9,13,27,27,600,25.3,1014.9,16.2,1.8,9
22143,2015,9,9,14,20,28,600,24.8,1015.2,15.7,2.2,9
22144,2015,9,9,15,19,32,600,24,1015.2,15.8,2.4,9
22145,2015,9,9,16,18,29,500,23.3,1015.4,15.1,2.6,9
22146,2015,9,9,17,13,24,500,22.5,1015.8,14.9,2.6,9
22147,2015,9,9,18,11,21,500,21.9,1016.4,14.5,1.9,9
22148,2015,9,9,19,10,24,400,21.4,1016.7,14.3,1.9,9
22149,2015,9,9,20,13,27,500,21,1017.5,13.9,2.3,9
22150,2015,9,9,21,9,24,400,20.7,1018.3,13.6,2.2,9
22151,2015,9,9,22,9,15,500,19.3,1018.3,14.1,2.1,9
22152,2015,9,9,23,11,11,500,19.3,1018.4,14.1,0.9,9
22153,2015,9,10,0,8,8,400,19.7,1018.5,12.5,1.5,9
22154,2015,9,10,1,9,9,400,19.6,1018.2,12.1,1.5,9
22155,2015,9,10,2,6,6,300,19.3,1018.1,12.6,0.8,9
22156,2015,9,10,3,6,6,300,19.4,1018.2,11.4,1,9
22157,2015,9,10,4,4,8,300,19,1018.2,12.3,0.5,9
22158,2015,9,10,5,9,14,300,18.9,1018,12.2,1,9
22159,2015,9,10,6,10,18,300,19,1018.1,11.1,1.7,9
22160,2015,9,10,7,7,35,300,17.3,1018.3,14.2,0.9,9
22161,2015,9,10,8,9,10,400,17.5,1018.2,13.2,1.3,9
22162,2015,9,10,9,11,22,500,18.1,1017.9,12.5,2.5,9
22163,2015,9,10,10,11,31,600,18,1018.2,14.5,1.7,9
22164,2015,9,10,11,9,17,600,17.8,1018.5,13.7,2.6,9
22165,2015,9,10,12,9,9,600,16.7,1019.2,13.4,2.5,9
22166,2015,9,10,13,10,16,500,16.6,1018.5,12.7,2,9
22167,2015,9,10,14,8,10,700,16.6,1017.8,11.9,1.9,9
22168,2015,9,10,15,12,12,500,16.5,1016.8,12.1,2.3,9
22169,2015,9,10,16,12,12,400,16.2,1016.3,12.7,1.9,9
22170,2015,9,10,17,8,8,500,15.9,1015.9,12.1,2.4,9
22171,2015,9,10,18,13,13,600,14.7,1016.1,11.5,3.1,9
22172,2015,9,10,19,10,13,600,14,1015.9,11.3,2.3,9
22173,2015,9,10,20,16,16,600,13.7,1016.6,11.6,2.4,9
22174,2015,9,10,21,9,9,500,13.9,1016.6,11.6,2.1,9
22175,2015,9,10,22,7,7,400,14.1,1016.2,12,1.6,9
22176,2015,9,10,23,9,9,400,14.3,1015.7,11.4,1.3,9
22177,2015,9,11,0,9,9,300,13.9,1015.2,10.7,1.2,9
22178,2015,9,11,1,8,8,300,13.8,1014.6,11.7,1.2,9
22179,2015,9,11,2,10,10,400,13.8,1013.9,11.1,1.6,9
22180,2015,9,11,3,12,12,300,14.2,1013.8,10.8,1.7,9
22181,2015,9,11,4,10,10,300,14.6,1013.4,10.8,0.9,9
22182,2015,9,11,5,8,8,300,14.6,1013.1,11,1.6,9
22183,2015,9,11,6,7,7,300,14.8,1013.2,11,0.8,9
22184,2015,9,11,7,8,10,400,14.9,1013.3,11.1,1.2,9
22185,2015,9,11,8,9,9,400,16.5,1013.2,10.6,2,9
22186,2015,9,11,9,9,15,400,17.5,1013,10.6,2.3,9
22187,2015,9,11,10,6,6,300,19.3,1012.9,10.8,2.5,9
22188,2015,9,11,11,6,7,400,19.6,1012.4,10,3.7,9
22189,2015,9,11,12,7,7,400,20.6,1011.8,10.7,2.2,9
22190,2015,9,11,13,NA,10,400,21.1,1011.3,9.7,3,9
22191,2015,9,11,14,NA,6,300,21.9,1010.7,9.1,2.3,9
22192,2015,9,11,15,3,5,300,22.1,1010.1,10.6,2,9
22193,2015,9,11,16,4,7,300,22.8,1009.2,10.2,1,9
22194,2015,9,11,17,8,9,300,22.9,1009.1,10,0.8,9
22195,2015,9,11,18,9,25,500,20.7,1009,10.8,1.2,9
22196,2015,9,11,19,23,66,500,15.8,1011.2,12,4.4,9
22197,2015,9,11,20,13,40,500,14.8,1010.9,13.5,1.8,9
22198,2015,9,11,21,11,36,700,15.6,1011.7,13.3,1.9,9
22199,2015,9,11,22,17,29,800,15.9,1011.8,11.7,1.8,9
22200,2015,9,11,23,20,26,900,16,1011.7,10.3,1.4,9
22201,2015,9,12,0,12,12,600,16.4,1011.6,9.1,3,9
22202,2015,9,12,1,7,7,400,17,1012.3,7.6,3.4,9
22203,2015,9,12,2,NA,NA,NA,17.1,1012.7,6,2.9,9
22204,2015,9,12,3,5,5,200,17,1012.8,4.6,4,9
22205,2015,9,12,4,6,6,200,16.8,1013.5,4.5,3.5,9
22206,2015,9,12,5,5,8,300,16.2,1013.9,4.6,3.2,9
22207,2015,9,12,6,3,8,300,15.8,1014.4,5.1,2.7,9
22208,2015,9,12,7,8,10,300,16.2,1015.1,5.5,3.6,9
22209,2015,9,12,8,10,18,400,17.6,1015.3,5.5,3,9
22210,2015,9,12,9,7,14,400,18.9,1015.6,5,3.4,9
22211,2015,9,12,10,8,8,400,20.4,1015.6,3.1,3.6,9
22212,2015,9,12,11,4,5,400,21.1,1015.2,3.3,3.9,9
22213,2015,9,12,12,7,7,400,22.4,1014,4.4,3.7,9
22214,2015,9,12,13,7,7,400,23.3,1013.1,4.3,4.9,9
22215,2015,9,12,14,5,8,300,24.3,1012,5.1,3.8,9
22216,2015,9,12,15,7,14,300,25,1011.3,5.7,5.1,9
22217,2015,9,12,16,3,9,300,25.5,1010.5,5.1,3.8,9
22218,2015,9,12,17,5,11,300,25.6,1010.3,5.7,4.1,9
22219,2015,9,12,18,5,13,300,24.8,1010,5,2.5,9
22220,2015,9,12,19,10,33,400,22.5,1010.4,6.3,2.8,9
22221,2015,9,12,20,16,51,600,22,1011.1,7,4.2,9
22222,2015,9,12,21,19,61,600,21.2,1011.7,7.8,3.6,9
22223,2015,9,12,22,17,56,600,20.2,1011.8,8.2,2.3,9
22224,2015,9,12,23,18,51,600,19.8,1011.9,8.8,2.7,9
22225,2015,9,13,0,18,70,900,18.7,1012.1,9.2,1.8,9
22226,2015,9,13,1,137,296,1700,17.8,1012.3,9.4,1.4,9
22227,2015,9,13,2,25,74,800,15.1,1012.5,10.5,0.9,9
22228,2015,9,13,3,26,54,700,15.3,1012.5,10.7,1.9,9
22229,2015,9,13,4,21,57,700,13.5,1012.5,10.8,0.2,9
22230,2015,9,13,5,19,49,700,12.7,1012.7,11.1,0.6,9
22231,2015,9,13,6,20,51,700,12.4,1013,11.1,0.3,9
22232,2015,9,13,7,19,43,600,15.5,1013.1,12.3,0.5,9
22233,2015,9,13,8,16,36,500,18.5,1013.2,11.3,0.8,9
22234,2015,9,13,9,17,35,600,21.1,1013.4,9.3,1.4,9
22235,2015,9,13,10,18,47,600,23.9,1013.5,10.9,1.2,9
22236,2015,9,13,11,16,47,600,25.5,1013.1,10.1,1.5,9
22237,2015,9,13,12,18,29,700,27.4,1012.5,8.8,1.2,9
22238,2015,9,13,13,12,12,500,28.6,1011.6,6.6,2.2,9
22239,2015,9,13,14,13,17,400,29.1,1010.9,6.5,3.2,9
22240,2015,9,13,15,15,29,300,29.3,1010.4,8.4,3.2,9
22241,2015,9,13,16,13,42,300,29.3,1010,9.9,2.5,9
22242,2015,9,13,17,16,44,300,28.9,1010,9.1,2.1,9
22243,2015,9,13,18,16,49,400,27.4,1010,8.3,2.8,9
22244,2015,9,13,19,16,61,500,25.9,1010.3,9.7,2.5,9
22245,2015,9,13,20,27,95,700,24.9,1011,10.7,2.2,9
22246,2015,9,13,21,36,97,800,24.4,1011.5,10.7,3.3,9
22247,2015,9,13,22,34,91,800,23.1,1011.6,10.8,1.7,9
22248,2015,9,13,23,33,91,800,22.1,1011.7,11.5,1.7,9
22249,2015,9,14,0,38,91,700,21.2,1011.9,11.8,1.7,9
22250,2015,9,14,1,49,177,800,18.7,1012,12.4,1.7,9
22251,2015,9,14,2,40,115,800,16.6,1012.1,13.7,1,9
22252,2015,9,14,3,35,101,900,16,1012.4,13.3,0.3,9
22253,2015,9,14,4,53,117,1000,15.1,1012.6,13.3,0.6,9
22254,2015,9,14,5,56,116,1000,15.6,1013.2,13.8,1.3,9
22255,2015,9,14,6,48,95,900,14.8,1013.9,13.5,0.8,9
22256,2015,9,14,7,40,81,800,16,1014.8,14.2,1.3,9
22257,2015,9,14,8,45,92,900,18.3,1015.3,14.4,1.3,9
22258,2015,9,14,9,59,118,1000,20.1,1015.6,14.5,1.3,9
22259,2015,9,14,10,82,149,1200,21.8,1015.7,14.9,1.2,9
22260,2015,9,14,11,102,176,1500,23.8,1015.4,14.2,1,9
22261,2015,9,14,12,119,185,1600,25,1014.8,13.5,2.1,9
22262,2015,9,14,13,104,109,1100,25,1014.5,12.6,2.6,9
22263,2015,9,14,14,116,155,1000,25.5,1014.3,12,1.9,9
22264,2015,9,14,15,91,107,900,25.4,1013.9,10.8,2.8,9
22265,2015,9,14,16,89,115,900,25.8,1013.6,10.4,2,9
22266,2015,9,14,17,70,83,700,25.7,1013.6,7.8,2.5,9
22267,2015,9,14,18,54,89,700,24.7,1013.6,9.8,1.3,9
22268,2015,9,14,19,58,103,800,23,1014.1,13.2,1.1,9
22269,2015,9,14,20,64,125,1200,21.4,1014.9,12.8,0.8,9
22270,2015,9,14,21,72,103,1300,19.6,1015.5,13.3,0.5,9
22271,2015,9,14,22,76,118,1600,17.7,1015.8,13.2,1.1,9
22272,2015,9,14,23,82,120,1400,17.3,1016,13.4,0.7,9
22273,2015,9,15,0,85,108,1200,18.4,1016.4,12.8,1.3,9
22274,2015,9,15,1,86,136,1200,16.1,1016.4,13.6,1,9
22275,2015,9,15,2,94,141,1200,15.4,1016.2,13.6,0.8,9
22276,2015,9,15,3,99,153,1500,15,1016.1,13.7,1,9
22277,2015,9,15,4,117,176,1700,15.1,1016.2,13.8,0.9,9
22278,2015,9,15,5,124,156,1700,14.7,1016.5,13.4,0.7,9
22279,2015,9,15,6,135,154,1600,14,1016.8,13,0.7,9
22280,2015,9,15,7,126,133,1500,15.4,1017.1,13.8,0.7,9
22281,2015,9,15,8,132,132,1400,17.4,1017.2,13.1,1.5,9
22282,2015,9,15,9,132,154,1300,19.3,1017.5,13.9,1.7,9
22283,2015,9,15,10,133,161,1300,21,1017.5,13.9,1.5,9
22284,2015,9,15,11,134,155,1300,22.5,1017,14.6,1.4,9
22285,2015,9,15,12,126,135,1400,24.1,1016.2,14.8,1,9
22286,2015,9,15,13,119,119,1400,24.4,1015.3,14.2,1.4,9
22287,2015,9,15,14,113,113,1400,25.2,1014.6,13.1,2.7,9
22288,2015,9,15,15,120,130,1300,25.8,1014,11.9,1.6,9
22289,2015,9,15,16,96,96,1100,25.6,1013.7,11.7,2.4,9
22290,2015,9,15,17,97,124,1100,25.1,1013.6,11.6,1.8,9
22291,2015,9,15,18,103,128,1300,24.4,1013.5,11,1.5,9
22292,2015,9,15,19,98,130,1300,22.1,1013.6,11.8,0.9,9
22293,2015,9,15,20,111,151,1500,19.3,1014,13.5,0.4,9
22294,2015,9,15,21,119,153,1800,17.9,1014.3,14.2,0,9
22295,2015,9,15,22,124,161,1800,17.2,1014.4,14.5,0.2,9
22296,2015,9,15,23,127,169,2000,16.8,1014.5,14.1,0,9
22297,2015,9,16,0,124,153,1900,16.3,1014.6,14.5,0,9
22298,2015,9,16,1,131,186,2000,15.9,1014.6,14.3,0.7,9
22299,2015,9,16,2,182,245,2200,15.7,1014.5,14.4,1,9
22300,2015,9,16,3,165,174,1700,15.8,1014.3,14.5,1,9
22301,2015,9,16,4,158,158,1600,15,1014.4,14.2,0.5,9
22302,2015,9,16,5,154,154,1600,14.7,1014.4,14.2,0.5,9
22303,2015,9,16,6,153,153,1400,14.2,1014.7,13.6,0.3,9
22304,2015,9,16,7,NA,NA,NA,15.1,1015,14.6,0.9,9
22305,2015,9,16,8,NA,NA,NA,17.3,1015.2,14.6,1.2,9
22306,2015,9,16,9,98,98,NA,18.9,1015.4,15,1.7,9
22307,2015,9,16,10,152,176,1500,21,1015.3,15.3,1.2,9
22308,2015,9,16,11,177,203,1600,22.9,1015.3,15.5,0.6,9
22309,2015,9,16,12,178,178,1600,24.6,1014.6,14.7,1.2,9
22310,2015,9,16,13,143,143,1300,25.3,1014.1,14.4,2.1,9
22311,2015,9,16,14,116,116,1000,26.2,1013.4,13,2.1,9
22312,2015,9,16,15,101,101,900,26.5,1012.7,13.3,1.6,9
22313,2015,9,16,16,NA,NA,900,26.3,1012.3,13.1,2.4,9
22314,2015,9,16,17,NA,NA,NA,25.6,1012.1,13.4,2,9
22315,2015,9,16,18,61,195,1000,24.5,1012.2,13.7,1.7,9
22316,2015,9,16,19,99,185,1200,23.9,1012.7,14,1.6,9
22317,2015,9,16,20,104,175,1200,22.5,1013.3,14.3,0.9,9
22318,2015,9,16,21,117,187,1400,20.1,1013.4,15.7,0.8,9
22319,2015,9,16,22,143,208,1500,18.7,1013.6,15.9,0.8,9
22320,2015,9,16,23,NA,NA,NA,17.9,1013.6,15.9,0.8,9
22321,2015,9,17,0,NA,NA,NA,17.8,1013.6,15.8,0.4,9
22322,2015,9,17,1,NA,NA,NA,17.8,1013.7,15.8,0.5,9
22323,2015,9,17,2,NA,NA,NA,18.1,1013.5,15.9,1.5,9
22324,2015,9,17,3,NA,NA,2200,17.5,1013.4,15.8,1.3,9
22325,2015,9,17,4,121,211,1700,17.2,1013.6,15.4,1,9
22326,2015,9,17,5,178,180,1500,16.4,1013.6,15.4,0.7,9
22327,2015,9,17,6,177,177,1500,16.3,1013.7,15.5,1,9
22328,2015,9,17,7,170,170,1400,16.6,1014.2,15.5,1,9
22329,2015,9,17,8,174,174,1500,18.3,1014.4,15.5,1.4,9
22330,2015,9,17,9,166,166,1600,20,1014.3,15.4,1.3,9
22331,2015,9,17,10,159,167,1500,21.3,1014.5,15.6,1.4,9
22332,2015,9,17,11,157,168,1500,23.3,1014.2,16.6,1,9
22333,2015,9,17,12,169,187,1600,24.5,1013.4,16.5,0.8,9
22334,2015,9,17,13,165,178,1700,25.8,1012.5,16.6,1.7,9
22335,2015,9,17,14,158,179,1600,27,1011.6,16.3,1.9,9
22336,2015,9,17,15,116,127,1500,27.1,1011.2,16.1,3.1,9
22337,2015,9,17,16,110,139,1400,26.8,1010.8,16.1,2.4,9
22338,2015,9,17,17,107,138,1400,26.9,1010.9,16.5,1.6,9
22339,2015,9,17,18,118,159,1800,26,1011.3,16.3,1.8,9
22340,2015,9,17,19,129,169,1500,25,1011.6,16.2,1,9
22341,2015,9,17,20,149,195,1800,22.3,1012.2,17.2,0.8,9
22342,2015,9,17,21,164,209,1900,20.6,1012.4,17.6,1,9
22343,2015,9,17,22,177,217,2400,21,1012.2,17.8,0.9,9
22344,2015,9,17,23,180,229,2500,21,1012.2,18,0.4,9
22345,2015,9,18,0,241,272,2000,21,1012.3,18,1,9
22346,2015,9,18,1,252,252,2000,20.8,1011.9,18.6,1.1,9
22347,2015,9,18,2,237,237,1800,20.2,1012,19,1.2,9
